plant_id,month,month_name,task_type,task_title,task_description,priority,garden_type,region_adjustment,verification_status,confidence,source_ids
bob,6,junij,obiranje,Obiraj bob,Splošen razpon: maj–julij. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
bob,7,julij,obiranje,Obiraj bob,Splošen razpon: maj–julij. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
zelje,2,februar,setev_notri,Sej zelje v notranjih prostorih,"Splošen razpon: februar–april za sadike. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,3,marec,setev_notri,Sej zelje v notranjih prostorih,"Splošen razpon: februar–april za sadike. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,4,april,setev_notri,Sej zelje v notranjih prostorih,"Splošen razpon: februar–april za sadike. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,3,marec,setev_na_prosto,Sej zelje na prosto,Splošen razpon: marec–maj; poleti za pozne sorte. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,4,april,setev_na_prosto,Sej zelje na prosto,Splošen razpon: marec–maj; poleti za pozne sorte. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,5,maj,setev_na_prosto,Sej zelje na prosto,Splošen razpon: marec–maj; poleti za pozne sorte. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,4,april,presajanje,Presadi zelje na stalno mesto,"Splošen razpon: april–julij, odvisno od sorte. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,5,maj,presajanje,Presadi zelje na stalno mesto,"Splošen razpon: april–julij, odvisno od sorte. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,6,junij,presajanje,Presadi zelje na stalno mesto,"Splošen razpon: april–julij, odvisno od sorte. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,7,julij,presajanje,Presadi zelje na stalno mesto,"Splošen razpon: april–julij, odvisno od sorte. Ne presajaj v stresnih razmerah; po presajanju zalij.",visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,6,junij,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,7,julij,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,8,avgust,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,9,september,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,10,oktober,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
zelje,11,november,obiranje,Obiraj zelje,Splošen razpon: junij–november. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,KGZS_EKNJIZNICA;IVR;SEMENARNA_KATALOG
brokoli,2,februar,setev_notri,Sej brokoli v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,3,marec,setev_notri,Sej brokoli v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,4,april,setev_notri,Sej brokoli v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,6,junij,setev_notri,Sej brokoli v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,3,marec,setev_na_prosto,Sej brokoli na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,4,april,setev_na_prosto,Sej brokoli na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,5,maj,setev_na_prosto,Sej brokoli na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,6,junij,setev_na_prosto,Sej brokoli na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,7,julij,setev_na_prosto,Sej brokoli na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,4,april,presajanje,Presadi brokoli na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,5,maj,presajanje,Presadi brokoli na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,6,junij,presajanje,Presadi brokoli na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,7,julij,presajanje,Presadi brokoli na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,6,junij,obiranje,Obiraj brokoli,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,7,julij,obiranje,Obiraj brokoli,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,8,avgust,obiranje,Obiraj brokoli,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,9,september,obiranje,Obiraj brokoli,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
brokoli,10,oktober,obiranje,Obiraj brokoli,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;IVR;VERIFY_NEEDED
cvetača,2,februar,setev_notri,Sej cvetača v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,3,marec,setev_notri,Sej cvetača v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,4,april,setev_notri,Sej cvetača v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,6,junij,setev_notri,Sej cvetača v notranjih prostorih,"Splošen razpon: februar–april; junij za jesenski pridelek. Upoštevaj sorto, svetlobo, temperaturo in regijo.",visoka,notranji prostor / sadike,Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,3,marec,setev_na_prosto,Sej cvetača na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,4,april,setev_na_prosto,Sej cvetača na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,5,maj,setev_na_prosto,Sej cvetača na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,6,junij,setev_na_prosto,Sej cvetača na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,7,julij,setev_na_prosto,Sej cvetača na prosto,Splošen razpon: marec–maj; junij–julij. Pred setvijo preveri temperaturo in vlažnost tal.,visoka,"vrt / visoka greda / balkon, če je primerno",Primorska pogosto prej; hladne lege in višje nadmorske višine pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,4,april,presajanje,Presadi cvetača na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,5,maj,presajanje,Presadi cvetača na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,6,junij,presajanje,Presadi cvetača na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,7,julij,presajanje,Presadi cvetača na stalno mesto,Splošen razpon: april–julij. Ne presajaj v stresnih razmerah; po presajanju zalij.,visoka,"vrt / visoka greda / večji lonec, če je primerno",Za toploljubne rastline počakaj na konec nevarnosti pozebe; v hladnih regijah pozneje.,splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,6,junij,obiranje,Obiraj cvetača,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,7,julij,obiranje,Obiraj cvetača,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,8,avgust,obiranje,Obiraj cvetača,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
cvetača,9,september,obiranje,Obiraj cvetača,Splošen razpon: junij–oktober. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,IVR;SEMENARNA_KATALOG;VERIFY_NEEDED
